Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
LABOR;Labor;Actual;01/04/2019;201904;GBP;Pound Sterling;4000;BestRun Switzerland;22560;GBP
ENERGY;Energy Expenses;Actual;01/03/2019;201903;USD;US Dollar;3000;BestRun USA;351527.16;USD
MILK;Milk Expenses;Actual;01/08/2015;201508;USD;US Dollar;4000;BestRun Switzerland;188872.25;USD
MILK;Milk Expenses;Actual;01/04/2019;201904;EUR;Euro;1000;BestRun Germany;852511.65;EUR
MILK;Milk Expenses;Actual;01/12/2020;202012;GBP;Pound Sterling;4000;BestRun Switzerland;45960.23;GBP
SUGAR;Sugar Expenses;Actual;01/08/2022;202208;GBP;Pound Sterling;2000;BestRun UK;0;GBP
MILK;Milk Expenses;Actual;01/07/2020;202007;EUR;Euro;4000;BestRun Switzerland;391003.34;EUR
ENERGY;Energy Expenses;Actual;01/04/2021;202104;USD;US Dollar;4000;BestRun Switzerland;62313.7;USD
ENERGY;Energy Expenses;Actual;01/10/2018;201810;EUR;Euro;1000;BestRun Germany;272499.08;EUR
MILK;Milk Expenses;Actual;01/09/2021;202109;USD;US Dollar;4000;BestRun Switzerland;165542.89;USD
ENERGY;Energy Expenses;Actual;01/03/2015;201503;CHF;Swiss Franc;4000;BestRun Switzerland;5508.71;CHF
ENERGY;Energy Expenses;Actual;01/01/2020;202001;EUR;Euro;1000;BestRun Germany;235861.18;EUR
ENERGY;Energy Expenses;Actual;01/04/2022;202204;EUR;Euro;1000;BestRun Germany;0;EUR
MILK;Milk Expenses;Actual;01/05/2019;201905;EUR;Euro;4000;BestRun Switzerland;226428.43;EUR
SUGAR;Sugar Expenses;Actual;01/08/2022;202208;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
MILK;Milk Expenses;Actual;01/11/2019;201911;EUR;Euro;1000;BestRun Germany;882001.03;EUR
SUGAR;Sugar Expenses;Actual;01/08/2018;201808;EUR;Euro;4000;BestRun Switzerland;158693.88;EUR
MILK;Milk Expenses;Actual;01/11/2015;201511;EUR;Euro;4000;BestRun Switzerland;156071.44;EUR
ENERGY;Energy Expenses;Actual;01/08/2019;201908;GBP;Pound Sterling;4000;BestRun Switzerland;12576.38;GBP
MILK;Milk Expenses;Actual;01/12/2015;201512;CHF;Swiss Franc;4000;BestRun Switzerland;17625.62;CHF
MILK;Milk Expenses;Actual;01/05/2022;202205;USD;US Dollar;3000;BestRun USA;0;USD
LABOR;Labor;Actual;01/09/2018;201809;USD;US Dollar;4000;BestRun Switzerland;98580;USD
ENERGY;Energy Expenses;Actual;01/07/2022;202207;USD;US Dollar;4000;BestRun Switzerland;0;USD
ENERGY;Energy Expenses;Actual;01/11/2021;202111;GBP;Pound Sterling;2000;BestRun UK;50192.8;GBP
MILK;Milk Expenses;Actual;01/06/2015;201506;GBP;Pound Sterling;4000;BestRun Switzerland;51780.07;GBP
LABOR;Labor;Actual;01/06/2015;201506;GBP;Pound Sterling;2000;BestRun UK;72180;GBP
ENERGY;Energy Expenses;Actual;01/04/2015;201504;USD;US Dollar;3000;BestRun USA;294460.67;USD
MILK;Milk Expenses;Actual;01/10/2015;201510;EUR;Euro;4000;BestRun Switzerland;177421.73;EUR
MILK;Milk Expenses;Actual;01/07/2021;202107;EUR;Euro;4000;BestRun Switzerland;222720.23;EUR
SUGAR;Sugar Expenses;Actual;01/05/2020;202005;CHF;Swiss Franc;4000;BestRun Switzerland;7171.31;CHF
MILK;Milk Expenses;Actual;01/09/2020;202009;CHF;Swiss Franc;4000;BestRun Switzerland;24755.85;CHF
LABOR;Labor;Actual;01/04/2018;201804;CHF;Swiss Franc;4000;BestRun Switzerland;10950;CHF
ENERGY;Energy Expenses;Actual;01/12/2015;201512;USD;US Dollar;4000;BestRun Switzerland;81279.74;USD
ENERGY;Energy Expenses;Actual;01/11/2016;201611;USD;US Dollar;3000;BestRun USA;475662.92;USD
MILK;Milk Expenses;Actual;01/01/2017;201701;EUR;Euro;4000;BestRun Switzerland;332015.87;EUR
MILK;Milk Expenses;Actual;01/09/2020;202009;EUR;Euro;1000;BestRun Germany;1124609.74;EUR
LABOR;Labor;Actual;01/04/2018;201804;EUR;Euro;1000;BestRun Germany;492930;EUR
MILK;Milk Expenses;Actual;01/11/2022;202211;EUR;Euro;4000;BestRun Switzerland;0;EUR
ENERGY;Energy Expenses;Actual;01/05/2016;201605;EUR;Euro;4000;BestRun Switzerland;122578.9;EUR
MILK;Milk Expenses;Actual;01/02/2018;201802;USD;US Dollar;4000;BestRun Switzerland;263443.36;USD
SUGAR;Sugar Expenses;Actual;01/09/2017;201709;USD;US Dollar;3000;BestRun USA;957892.44;USD
MILK;Milk Expenses;Actual;01/01/2018;201801;GBP;Pound Sterling;4000;BestRun Switzerland;58130.69;GBP
SUGAR;Sugar Expenses;Actual;01/10/2016;201610;CHF;Swiss Franc;4000;BestRun Switzerland;14325.59;CHF
OTHER;Other Expenses;Actual;01/09/2019;201909;USD;US Dollar;4000;BestRun Switzerland;153107;USD
LABOR;Labor;Actual;01/04/2020;202004;GBP;Pound Sterling;2000;BestRun UK;83670;GBP
MILK;Milk Expenses;Actual;01/04/2018;201804;CHF;Swiss Franc;4000;BestRun Switzerland;29789.16;CHF
SUGAR;Sugar Expenses;Actual;01/06/2018;201806;EUR;Euro;4000;BestRun Switzerland;151724.76;EUR
LABOR;Labor;Actual;01/06/2020;202006;GBP;Pound Sterling;4000;BestRun Switzerland;23250;GBP
MILK;Milk Expenses;Actual;01/01/2022;202201;EUR;Euro;4000;BestRun Switzerland;0;EUR
SUGAR;Sugar Expenses;Actual;01/03/2018;201803;EUR;Euro;4000;BestRun Switzerland;185435.15;EUR
ENERGY;Energy Expenses;Actual;01/01/2016;201601;EUR;Euro;1000;BestRun Germany;398017.6;EUR
OTHER;Other Expenses;Actual;01/06/2022;202206;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/09/2020;202009;GBP;Pound Sterling;4000;BestRun Switzerland;31374;GBP
SUGAR;Sugar Expenses;Actual;01/09/2021;202109;GBP;Pound Sterling;2000;BestRun UK;74275.98;GBP
LABOR;Labor;Actual;01/12/2015;201512;EUR;Euro;1000;BestRun Germany;466147;EUR
ENERGY;Energy Expenses;Actual;01/01/2022;202201;EUR;Euro;4000;BestRun Switzerland;0;EUR
ENERGY;Energy Expenses;Actual;01/07/2021;202107;EUR;Euro;1000;BestRun Germany;318054.06;EUR
LABOR;Labor;Actual;01/01/2017;201701;GBP;Pound Sterling;2000;BestRun UK;79037.91;GBP
SUGAR;Sugar Expenses;Actual;01/12/2017;201712;USD;US Dollar;3000;BestRun USA;880434.43;USD
SUGAR;Sugar Expenses;Actual;01/05/2016;201605;EUR;Euro;1000;BestRun Germany;450934.98;EUR
SUGAR;Sugar Expenses;Actual;01/08/2018;201808;GBP;Pound Sterling;2000;BestRun UK;113102.08;GBP
LABOR;Labor;Actual;01/10/2016;201610;USD;US Dollar;4000;BestRun Switzerland;96038;USD
SUGAR;Sugar Expenses;Actual;01/02/2021;202102;EUR;Euro;1000;BestRun Germany;327490.94;EUR
SUGAR;Sugar Expenses;Actual;01/05/2015;201505;EUR;Euro;4000;BestRun Switzerland;119186.99;EUR
OTHER;Other Expenses;Actual;01/08/2019;201908;USD;US Dollar;3000;BestRun USA;756787;USD
LABOR;Labor;Actual;01/04/2022;202204;EUR;Euro;1000;BestRun Germany;0;EUR
LABOR;Labor;Actual;01/06/2019;201906;CHF;Swiss Franc;4000;BestRun Switzerland;11280;CHF
SUGAR;Sugar Expenses;Actual;01/04/2019;201904;EUR;Euro;1000;BestRun Germany;399970.91;EUR
OTHER;Other Expenses;Actual;01/01/2015;201501;EUR;Euro;1000;BestRun Germany;800493;EUR
LABOR;Labor;Actual;01/12/2020;202012;GBP;Pound Sterling;4000;BestRun Switzerland;24025;GBP
SUGAR;Sugar Expenses;Actual;01/03/2015;201503;USD;US Dollar;4000;BestRun Switzerland;81294.99;USD
SUGAR;Sugar Expenses;Actual;01/04/2015;201504;EUR;Euro;1000;BestRun Germany;481729.51;EUR
LABOR;Labor;Actual;01/04/2016;201604;CHF;Swiss Franc;4000;BestRun Switzerland;10320;CHF
SUGAR;Sugar Expenses;Actual;01/06/2020;202006;EUR;Euro;4000;BestRun Switzerland;104164.91;EUR
ENERGY;Energy Expenses;Actual;01/03/2015;201503;GBP;Pound Sterling;2000;BestRun UK;39984.98;GBP
ENERGY;Energy Expenses;Actual;01/11/2016;201611;GBP;Pound Sterling;4000;BestRun Switzerland;21947.69;GBP
OTHER;Other Expenses;Actual;01/08/2017;201708;USD;US Dollar;3000;BestRun USA;1029376;USD
SUGAR;Sugar Expenses;Actual;01/06/2015;201506;CHF;Swiss Franc;4000;BestRun Switzerland;11259.92;CHF
OTHER;Other Expenses;Actual;01/12/2020;202012;GBP;Pound Sterling;4000;BestRun Switzerland;29656;GBP
SUGAR;Sugar Expenses;Actual;01/08/2020;202008;USD;US Dollar;4000;BestRun Switzerland;71930.11;USD
ENERGY;Energy Expenses;Actual;01/04/2020;202004;GBP;Pound Sterling;2000;BestRun UK;47581.34;GBP
LABOR;Labor;Actual;01/12/2018;201812;USD;US Dollar;3000;BestRun USA;488994;USD
ENERGY;Energy Expenses;Actual;01/01/2017;201701;EUR;Euro;4000;BestRun Switzerland;118468.28;EUR
OTHER;Other Expenses;Actual;01/11/2022;202211;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
ENERGY;Energy Expenses;Actual;01/12/2015;201512;GBP;Pound Sterling;2000;BestRun UK;65225.15;GBP
LABOR;Labor;Actual;01/01/2019;201901;CHF;Swiss Franc;4000;BestRun Switzerland;11645.15;CHF
ENERGY;Energy Expenses;Actual;01/04/2018;201804;USD;US Dollar;4000;BestRun Switzerland;65882.6;USD
LABOR;Labor;Actual;01/03/2019;201903;USD;US Dollar;4000;BestRun Switzerland;104935;USD
OTHER;Other Expenses;Actual;01/10/2020;202010;USD;US Dollar;4000;BestRun Switzerland;146895;USD
OTHER;Other Expenses;Actual;01/10/2016;201610;EUR;Euro;1000;BestRun Germany;814329;EUR
SUGAR;Sugar Expenses;Actual;01/09/2019;201909;GBP;Pound Sterling;4000;BestRun Switzerland;16185.63;GBP
LABOR;Labor;Actual;01/02/2015;201502;EUR;Euro;4000;BestRun Switzerland;93548;EUR
LABOR;Labor;Actual;01/04/2018;201804;GBP;Pound Sterling;2000;BestRun UK;78870;GBP
LABOR;Labor;Actual;01/07/2015;201507;CHF;Swiss Franc;4000;BestRun Switzerland;10354;CHF
LABOR;Labor;Actual;01/03/2022;202203;EUR;Euro;4000;BestRun Switzerland;0;EUR
LABOR;Labor;Actual;01/11/2016;201611;USD;US Dollar;4000;BestRun Switzerland;92940;USD
SUGAR;Sugar Expenses;Actual;01/01/2018;201801;GBP;Pound Sterling;2000;BestRun UK;126083.87;GBP
ENERGY;Energy Expenses;Actual;01/09/2022;202209;USD;US Dollar;4000;BestRun Switzerland;0;USD
LABOR;Labor;Actual;01/09/2018;201809;GBP;Pound Sterling;4000;BestRun Switzerland;21900;GBP
OTHER;Other Expenses;Actual;01/06/2016;201606;EUR;Euro;1000;BestRun Germany;854331;EUR
OTHER;Other Expenses;Actual;01/10/2022;202210;USD;US Dollar;3000;BestRun USA;0;USD
LABOR;Labor;Actual;01/02/2016;201602;EUR;Euro;4000;BestRun Switzerland;99818;EUR
LABOR;Labor;Actual;01/05/2019;201905;EUR;Euro;1000;BestRun Germany;524644;EUR
OTHER;Other Expenses;Actual;01/07/2019;201907;USD;US Dollar;4000;BestRun Switzerland;175256;USD
OTHER;Other Expenses;Actual;01/06/2015;201506;CHF;Swiss Franc;4000;BestRun Switzerland;19028;CHF
ENERGY;Energy Expenses;Actual;01/06/2022;202206;GBP;Pound Sterling;2000;BestRun UK;0;GBP
ENERGY;Energy Expenses;Actual;01/05/2020;202005;USD;US Dollar;4000;BestRun Switzerland;70905.34;USD
SUGAR;Sugar Expenses;Actual;01/11/2021;202111;EUR;Euro;1000;BestRun Germany;578023.44;EUR
OTHER;Other Expenses;Actual;01/02/2016;201602;GBP;Pound Sterling;2000;BestRun UK;91570;GBP
LABOR;Labor;Actual;01/02/2015;201502;GBP;Pound Sterling;2000;BestRun UK;67368;GBP
LABOR;Labor;Actual;01/03/2017;201703;GBP;Pound Sterling;4000;BestRun Switzerland;21979;GBP
ENERGY;Energy Expenses;Actual;01/08/2017;201708;EUR;Euro;4000;BestRun Switzerland;106024.07;EUR
LABOR;Labor;Actual;01/12/2016;201612;CHF;Swiss Franc;4000;BestRun Switzerland;10664;CHF
ENERGY;Energy Expenses;Actual;01/12/2017;201712;GBP;Pound Sterling;2000;BestRun UK;67995.95;GBP
ENERGY;Energy Expenses;Actual;01/01/2017;201701;USD;US Dollar;4000;BestRun Switzerland;105937.94;USD
LABOR;Labor;Actual;01/12/2017;201712;CHF;Swiss Franc;4000;BestRun Switzerland;11005;CHF
LABOR;Labor;Actual;01/01/2018;201801;GBP;Pound Sterling;2000;BestRun UK;81422.12;GBP
SUGAR;Sugar Expenses;Actual;01/10/2020;202010;USD;US Dollar;3000;BestRun USA;323704.96;USD
OTHER;Other Expenses;Actual;01/05/2017;201705;USD;US Dollar;4000;BestRun Switzerland;219514;USD
ENERGY;Energy Expenses;Actual;01/03/2016;201603;CHF;Swiss Franc;4000;BestRun Switzerland;9518.68;CHF
LABOR;Labor;Actual;01/08/2021;202108;GBP;Pound Sterling;2000;BestRun UK;89063;GBP
SUGAR;Sugar Expenses;Actual;01/08/2021;202108;EUR;Euro;1000;BestRun Germany;487102.77;EUR
LABOR;Labor;Actual;01/09/2016;201609;CHF;Swiss Franc;4000;BestRun Switzerland;10320;CHF
LABOR;Labor;Actual;01/02/2020;202002;USD;US Dollar;3000;BestRun USA;485286;USD
ENERGY;Energy Expenses;Actual;01/07/2017;201707;CHF;Swiss Franc;4000;BestRun Switzerland;11395.3;CHF
LABOR;Labor;Actual;01/04/2015;201504;CHF;Swiss Franc;4000;BestRun Switzerland;10020;CHF
ENERGY;Energy Expenses;Actual;01/10/2015;201510;USD;US Dollar;3000;BestRun USA;349202.85;USD
LABOR;Labor;Actual;01/06/2022;202206;EUR;Euro;4000;BestRun Switzerland;0;EUR
OTHER;Other Expenses;Actual;01/04/2017;201704;EUR;Euro;4000;BestRun Switzerland;217244;EUR
SUGAR;Sugar Expenses;Actual;01/08/2022;202208;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
LABOR;Labor;Actual;01/10/2015;201510;GBP;Pound Sterling;2000;BestRun UK;74586;GBP
LABOR;Labor;Actual;01/05/2022;202205;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/11/2020;202011;CHF;Swiss Franc;4000;BestRun Switzerland;15438;CHF
LABOR;Labor;Actual;01/07/2020;202007;USD;US Dollar;3000;BestRun USA;518754;USD
LABOR;Labor;Actual;01/08/2020;202008;USD;US Dollar;3000;BestRun USA;518754;USD
OTHER;Other Expenses;Actual;01/02/2020;202002;USD;US Dollar;4000;BestRun Switzerland;124341;USD
ENERGY;Energy Expenses;Actual;01/12/2021;202112;EUR;Euro;4000;BestRun Switzerland;70351.78;EUR
OTHER;Other Expenses;Actual;01/01/2018;201801;EUR;Euro;1000;BestRun Germany;858850;EUR
OTHER;Other Expenses;Actual;01/06/2021;202106;CHF;Swiss Franc;4000;BestRun Switzerland;17936;CHF
SUGAR;Sugar Expenses;Actual;01/07/2017;201707;CHF;Swiss Franc;4000;BestRun Switzerland;24812.83;CHF
ENERGY;Energy Expenses;Actual;01/02/2020;202002;CHF;Swiss Franc;4000;BestRun Switzerland;5106.06;CHF
LABOR;Labor;Actual;01/01/2021;202101;CHF;Swiss Franc;4000;BestRun Switzerland;12356.91;CHF
OTHER;Other Expenses;Actual;01/04/2018;201804;GBP;Pound Sterling;2000;BestRun UK;141583;GBP
SUGAR;Sugar Expenses;Actual;01/04/2019;201904;EUR;Euro;4000;BestRun Switzerland;89013.61;EUR
SUGAR;Sugar Expenses;Actual;01/11/2022;202211;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
LABOR;Labor;Actual;01/12/2019;201912;USD;US Dollar;4000;BestRun Switzerland;104935;USD
OTHER;Other Expenses;Actual;01/02/2015;201502;EUR;Euro;1000;BestRun Germany;616419;EUR
SUGAR;Sugar Expenses;Actual;01/11/2016;201611;EUR;Euro;4000;BestRun Switzerland;146400.37;EUR
SUGAR;Sugar Expenses;Actual;01/12/2022;202212;USD;US Dollar;3000;BestRun USA;0;USD
LABOR;Labor;Actual;01/06/2019;201906;GBP;Pound Sterling;2000;BestRun UK;81240;GBP
OTHER;Other Expenses;Actual;01/04/2018;201804;EUR;Euro;1000;BestRun Germany;878979;EUR
LABOR;Labor;Actual;01/11/2016;201611;EUR;Euro;4000;BestRun Switzerland;103260;EUR
SUGAR;Sugar Expenses;Actual;01/09/2016;201609;GBP;Pound Sterling;2000;BestRun UK;91660.02;GBP
LABOR;Labor;Actual;01/10/2018;201810;USD;US Dollar;3000;BestRun USA;488994;USD
SUGAR;Sugar Expenses;Actual;01/12/2015;201512;USD;US Dollar;4000;BestRun Switzerland;57000.07;USD
LABOR;Labor;Actual;01/06/2020;202006;EUR;Euro;4000;BestRun Switzerland;116220;EUR
SUGAR;Sugar Expenses;Actual;01/07/2016;201607;EUR;Euro;4000;BestRun Switzerland;134725.42;EUR
LABOR;Labor;Actual;01/04/2019;201904;EUR;Euro;1000;BestRun Germany;507720;EUR
SUGAR;Sugar Expenses;Actual;01/12/2020;202012;GBP;Pound Sterling;2000;BestRun UK;63448.35;GBP
OTHER;Other Expenses;Actual;01/04/2015;201504;EUR;Euro;4000;BestRun Switzerland;156357;EUR
LABOR;Labor;Actual;01/10/2021;202110;CHF;Swiss Franc;4000;BestRun Switzerland;12369;CHF
OTHER;Other Expenses;Actual;01/08/2022;202208;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/03/2021;202103;USD;US Dollar;4000;BestRun Switzerland;138024;USD
LABOR;Labor;Actual;01/06/2017;201706;CHF;Swiss Franc;4000;BestRun Switzerland;10650;CHF
OTHER;Other Expenses;Actual;01/02/2018;201802;GBP;Pound Sterling;4000;BestRun Switzerland;37203;GBP
LABOR;Labor;Actual;01/02/2016;201602;EUR;Euro;1000;BestRun Germany;449152;EUR
OTHER;Other Expenses;Actual;01/03/2019;201903;EUR;Euro;1000;BestRun Germany;743710;EUR
LABOR;Labor;Actual;01/05/2015;201505;EUR;Euro;1000;BestRun Germany;466147;EUR
OTHER;Other Expenses;Actual;01/03/2019;201903;EUR;Euro;4000;BestRun Switzerland;165979;EUR
OTHER;Other Expenses;Actual;01/12/2017;201712;USD;US Dollar;3000;BestRun USA;904341;USD
LABOR;Labor;Actual;01/04/2021;202104;USD;US Dollar;3000;BestRun USA;517080;USD
OTHER;Other Expenses;Actual;01/03/2018;201803;USD;US Dollar;4000;BestRun Switzerland;190410;USD
OTHER;Other Expenses;Actual;01/03/2017;201703;EUR;Euro;1000;BestRun Germany;856389;EUR
LABOR;Labor;Actual;01/08/2016;201608;USD;US Dollar;4000;BestRun Switzerland;96038;USD
LABOR;Labor;Actual;01/06/2018;201806;USD;US Dollar;4000;BestRun Switzerland;98580;USD
OTHER;Other Expenses;Actual;01/03/2020;202003;USD;US Dollar;4000;BestRun Switzerland;131497;USD
OTHER;Other Expenses;Actual;01/04/2018;201804;USD;US Dollar;3000;BestRun USA;839777;USD
LABOR;Labor;Actual;01/07/2017;201707;GBP;Pound Sterling;4000;BestRun Switzerland;21979;GBP
OTHER;Other Expenses;Actual;01/05/2020;202005;EUR;Euro;1000;BestRun Germany;942550;EUR
OTHER;Other Expenses;Actual;01/03/2015;201503;USD;US Dollar;3000;BestRun USA;639763;USD
OTHER;Other Expenses;Actual;01/07/2015;201507;GBP;Pound Sterling;2000;BestRun UK;121835;GBP
OTHER;Other Expenses;Actual;01/08/2020;202008;GBP;Pound Sterling;4000;BestRun Switzerland;37335;GBP
LABOR;Labor;Actual;01/11/2020;202011;GBP;Pound Sterling;2000;BestRun UK;83670;GBP
OTHER;Other Expenses;Actual;01/07/2015;201507;GBP;Pound Sterling;4000;BestRun Switzerland;33784;GBP
LABOR;Labor;Actual;01/12/2021;202112;USD;US Dollar;3000;BestRun USA;534316;USD
LABOR;Labor;Actual;01/03/2018;201803;GBP;Pound Sterling;4000;BestRun Switzerland;22630;GBP
OTHER;Other Expenses;Actual;01/06/2020;202006;USD;US Dollar;3000;BestRun USA;1170555;USD
OTHER;Other Expenses;Actual;01/11/2021;202111;USD;US Dollar;3000;BestRun USA;654579;USD
OTHER;Other Expenses;Actual;01/04/2022;202204;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/11/2015;201511;USD;US Dollar;3000;BestRun USA;581598;USD
OTHER;Other Expenses;Actual;01/08/2018;201808;EUR;Euro;1000;BestRun Germany;834035;EUR
OTHER;Other Expenses;Actual;01/12/2015;201512;EUR;Euro;1000;BestRun Germany;696696;EUR
OTHER;Other Expenses;Actual;01/02/2015;201502;CHF;Swiss Franc;4000;BestRun Switzerland;13617;CHF
OTHER;Other Expenses;Actual;01/11/2021;202111;CHF;Swiss Franc;4000;BestRun Switzerland;15181;CHF
OTHER;Other Expenses;Actual;01/06/2015;201506;GBP;Pound Sterling;2000;BestRun UK;136448;GBP
OTHER;Other Expenses;Actual;01/08/2016;201608;GBP;Pound Sterling;2000;BestRun UK;126791;GBP
OTHER;Other Expenses;Actual;01/03/2022;202203;USD;US Dollar;3000;BestRun USA;0;USD
OTHER;Other Expenses;Actual;01/03/2015;201503;EUR;Euro;4000;BestRun Switzerland;146791;EUR
OTHER;Other Expenses;Actual;01/11/2021;202111;USD;US Dollar;4000;BestRun Switzerland;136365;USD
OTHER;Other Expenses;Actual;01/09/2015;201509;EUR;Euro;4000;BestRun Switzerland;138991;EUR
OTHER;Other Expenses;Actual;01/12/2015;201512;USD;US Dollar;3000;BestRun USA;668217;USD
OTHER;Other Expenses;Actual;01/01/2017;201701;USD;US Dollar;3000;BestRun USA;876746;USD
OTHER;Other Expenses;Actual;01/10/2022;202210;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/12/2022;202212;USD;US Dollar;3000;BestRun USA;0;USD
OTHER;Other Expenses;Actual;01/07/2017;201707;GBP;Pound Sterling;4000;BestRun Switzerland;47801;GBP
OTHER;Other Expenses;Actual;01/05/2016;201605;CHF;Swiss Franc;4000;BestRun Switzerland;17589;CHF
OTHER;Other Expenses;Actual;01/04/2020;202004;GBP;Pound Sterling;2000;BestRun UK;115417;GBP
OTHER;Other Expenses;Actual;01/06/2022;202206;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/11/2022;202211;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/12/2016;201612;USD;US Dollar;3000;BestRun USA;892314;USD
OTHER;Other Expenses;Actual;01/01/2017;201701;GBP;Pound Sterling;2000;BestRun UK;145367;GBP
OTHER;Other Expenses;Actual;01/12/2022;202212;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/09/2018;201809;EUR;Euro;1000;BestRun Germany;713422;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2018;201806;GBP;Pound Sterling;2000;BestRun UK;-754992.2;GBP
CASH_IN;Cash In related to operating activities;Actual;01/09/2018;201809;USD;US Dollar;4000;BestRun Switzerland;-699393.34;USD
CASH_IN;Cash In related to operating activities;Actual;01/09/2018;201809;EUR;Euro;1000;BestRun Germany;-3936703.11;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2020;202012;GBP;Pound Sterling;4000;BestRun Switzerland;-138415.54;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2020;202005;EUR;Euro;4000;BestRun Switzerland;-919731.43;EUR
CASH_IN;Cash In related to operating activities;Actual;01/02/2016;201602;CHF;Swiss Franc;4000;BestRun Switzerland;-56561.83;CHF
CASH_IN;Cash In related to operating activities;Actual;01/04/2017;201704;CHF;Swiss Franc;4000;BestRun Switzerland;-97562.08;CHF
CASH_IN;Cash In related to operating activities;Actual;01/10/2021;202110;EUR;Euro;4000;BestRun Switzerland;-735587.48;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2021;202112;EUR;Euro;4000;BestRun Switzerland;-753499.45;EUR
CASH_IN;Cash In related to operating activities;Actual;01/08/2016;201608;USD;US Dollar;4000;BestRun Switzerland;-784709.79;USD
CASH_IN;Cash In related to operating activities;Actual;01/11/2020;202011;EUR;Euro;4000;BestRun Switzerland;-672726.75;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2019;201906;EUR;Euro;4000;BestRun Switzerland;-838996.47;EUR
